,Paper_ID,Item.Type,Publication.Year,Author,Title,Forest_type,Country,Rainfall_mm,Elevation,Matrix,Matrix_mean,Fragment_size_ha,Dist_to_forest_km,Distance_to_fragment_km,Latitude,Longitude,Family,Species,Habitat_affinity,Strata,Wing_loading,Aspect_ratio,Call_type,FA_length,Conservation_status,Averagemass_g,Trophic_level,Treatment,Unique_name,DataType,Response,Mist_net_hours,Rate,Sample_size,Total,Forest_Group,Diet,Habitat_affinity_new,Foraging_strat
1315,4,journalArticle,2008,Meyer et al.,Assemblage-level responses of phyllostomid bats to tropical forest fragmentation: land-bridge islands as a model system,Lowland Tropical Forest,Panama,2600,120,Water,Water,5.9,0.248,NA,9.135788,-79.834198,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,Mona Grita,AB,2,794.23,0.002518162,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1316,4,journalArticle,2008,Meyer et al.,Assemblage-level responses of phyllostomid bats to tropical forest fragmentation: land-bridge islands as a model system,Lowland Tropical Forest,Panama,2600,120,Water,Water,11.4,3.404,NA,9.205688,-79.90685,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,Pato Horqueta,AB,1,772.8,0.001293996,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1317,4,journalArticle,2008,Meyer et al.,Assemblage-level responses of phyllostomid bats to tropical forest fragmentation: land-bridge islands as a model system,Lowland Tropical Forest,Panama,2600,120,Water,Water,NA,NA,NA,9.154279,-79.882555,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,Pena Blanca Edge,AB,1,920.42,0.001086461,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1318,4,journalArticle,2008,Meyer et al.,Assemblage-level responses of phyllostomid bats to tropical forest fragmentation: land-bridge islands as a model system,Lowland Tropical Forest,Panama,2600,120,Water,Water,NA,NA,NA,9.153404,-79.884492,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,Pena Blanca Interior,AB,3,902.17,0.003325316,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1319,4,journalArticle,2008,Meyer et al.,Assemblage-level responses of phyllostomid bats to tropical forest fragmentation: land-bridge islands as a model system,Lowland Tropical Forest,Panama,2600,120,Water,Water,4.4,0.02,NA,9.182747,-79.830415,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,Pina,AB,8,808.6,0.009893643,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1320,4,journalArticle,2008,Meyer et al.,Assemblage-level responses of phyllostomid bats to tropical forest fragmentation: land-bridge islands as a model system,Lowland Tropical Forest,Panama,2600,120,Water,Water,3.4,0.145,NA,9.203498,-79.850606,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,Tres Almendras Oeste,AB,15,778.06,0.019278719,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1321,5,journalArticle,2002,Estrada et al.,"Bats in continuous forest, forest fragments and in an agricultural mosaic habitat-island at Los Tuxtlas, Mexico",Lowland Tropical Forest,Mexico,4900,40,Pasture,Agriculture,NA,NA,NA,18.3511,-95.0415,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,NA,AB,6,2700,0.002222222,16,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1322,5,journalArticle,2002,Estrada et al.,"Bats in continuous forest, forest fragments and in an agricultural mosaic habitat-island at Los Tuxtlas, Mexico",Lowland Tropical Forest,Mexico,4900,40,Pasture,Agriculture,NA,NA,NA,18.3511,-95.0415,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,9,2700,0.003333333,16,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1323,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,NA,NA,NA,-2.502,-54.955,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,1,4492,0.000222618,11,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1324,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,NA,NA,NA,-2.502,-54.955,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,NA,AB,2,2926,0.000683527,5,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1325,23,journalArticle,2009,Loayza et al,Composition and Distribution of a Bat Assemblage during the Dry Season in a Naturally Fragmented Landscape in Bolivia,Lowland Tropical Forest,Bolivia,1900,200,Savanna,Open_land,NA,NA,NA,-14.3,-66.4,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,0,735,0,5,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1326,23,journalArticle,2009,Loayza et al,Composition and Distribution of a Bat Assemblage during the Dry Season in a Naturally Fragmented Landscape in Bolivia,Lowland Tropical Forest,Bolivia,1900,200,Savanna,Open_land,NA,NA,NA,-14.3,-66.4,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,NA,AB,0,735,0,5,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1327,24,journalArticle,2020,Brändel et al.,Consequences of fragmentation for Neotropical bats: The importance of the matrix,Lowland Tropical Forest,Panama,2600,120,Water,Water,NA,NA,NA,9.202134,-79.831452,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,NA,AB,3,2052,0.001461988,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1328,24,journalArticle,2020,Brändel et al.,Consequences of fragmentation for Neotropical bats: The importance of the matrix,Lowland Tropical Forest,Panama,2600,120,Water,Water,7.2,2.247,NA,9.209639,-79.891856,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,1,2142,0.000466853,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1329,24,journalArticle,2020,Brändel et al.,Consequences of fragmentation for Neotropical bats: The importance of the matrix,Lowland Tropical Forest,Panama,2600,120,Water,Water,3.4,0.145,NA,9.203498,-79.850606,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,2,2142,0.000933707,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1330,26,journalArticle,2017,Rocha et al.,Design matters: An evaluation of the impact of small man-made forest clearings on tropical bats using a before-after-control-impact design,Lowland Tropical Forest,Brazil,2700,100,Secondary forest,Secondary forest,NA,NA,NA,-2.3,-60,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,NA,AB,0,1344,0,7,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1331,26,journalArticle,2017,Rocha et al.,Design matters: An evaluation of the impact of small man-made forest clearings on tropical bats using a before-after-control-impact design,Lowland Tropical Forest,Brazil,2700,100,Secondary forest,Secondary forest,NA,NA,NA,-2.3,-60,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,Before_reisolation,AB,0,1344,0,8,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1332,26,journalArticle,2017,Rocha et al.,Design matters: An evaluation of the impact of small man-made forest clearings on tropical bats using a before-after-control-impact design,Lowland Tropical Forest,Brazil,2700,100,Secondary forest,Secondary forest,NA,NA,NA,-2.3,-60,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,After_reisolation,AB,0,672,0,7,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1333,26,journalArticle,2017,Rocha et al.,Design matters: An evaluation of the impact of small man-made forest clearings on tropical bats using a before-after-control-impact design,Lowland Tropical Forest,Brazil,2700,100,Secondary forest,Secondary forest,NA,NA,NA,-2.3,-60,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,After_reisolation,AB,0,672,0,8,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1334,29,journalArticle,2004,Bianconi et al.,"Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil",Lowland Tropical Forest,Brazil,1450,550,Agriculture,Agriculture,354,NA,NA,-23.55,-51.57,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,0,7200,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1335,29,journalArticle,2004,Bianconi et al.,"Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil",Lowland Tropical Forest,Brazil,1450,550,Agriculture,Agriculture,354,NA,NA,-23.55,-51.57,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,0,7200,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1336,29,journalArticle,2004,Bianconi et al.,"Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil",Lowland Tropical Forest,Brazil,1450,550,Agriculture,Agriculture,325,NA,NA,-23.55,-51.57,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,0,7200,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1337,29,journalArticle,2004,Bianconi et al.,"Diversidade de morcegos (Mammalia, Chiroptera) em remanescentes florestais do município de Fênix, noroeste do Paraná, Brasil",Lowland Tropical Forest,Brazil,1450,550,Agriculture,Agriculture,24,NA,NA,-23.53,-51.57,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,1,7200,0.000138889,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1338,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,C1,AB,0,11523.21,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1339,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,C2,AB,0,11523.21,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1340,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,C3,AB,0,11523.21,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1341,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,C4,AB,1,11523.21,8.68E-05,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1342,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,C5,AB,0,11523.21,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1343,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,C6,AB,0,11523.21,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1344,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,F1,AB,0,9318.4,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1345,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,F2,AB,0,9318.4,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1346,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,F3,AB,1,9318.4,0.000107315,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1347,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,F4,AB,0,9318.4,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1348,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,F5,AB,0,9318.4,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1349,30,journalArticle,2014,García-García et al.,"Ecological Traits of Phyllostomid Bats Associated with Sensitivity to Tropical Forest Fragmentation in Los Chimalapas, Mexico",Lowland Tropical Forest,Mexico,2750,350,Agriculture,Agriculture,NA,NA,NA,16.55,-94.5,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,F6,AB,0,9318.4,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1350,31,thesis,2002,Loayza-Freire et al.,"ECOLOGY AND MOVEMENT OF FRUGIVOROUS BATS WITHIN A NATURALLY FRAGMENTED LANDSCAPE IN THE BENI BIOLOGICAL STATION-BIOSPHERE RESERVE, BOLIVIA",Lowland Tropical Forest,Bolivia,1990,200,Savanna,Open_land,NA,NA,NA,-14.3,-66.4,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,0,1140,0,5,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1351,31,thesis,2002,Loayza-Freire et al.,"ECOLOGY AND MOVEMENT OF FRUGIVOROUS BATS WITHIN A NATURALLY FRAGMENTED LANDSCAPE IN THE BENI BIOLOGICAL STATION-BIOSPHERE RESERVE, BOLIVIA",Lowland Tropical Forest,Bolivia,1990,200,Savanna,Open_land,1.75,3,0.6,-14.3,-66.4,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Cont,NA,AB,0,384,0,5,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1352,48,journalArticle,2003,Reis et al,"O que é melhor para manter a riqueza de espécies de morcegos (Mammalia, Chiroptera): um fragmento florestal grande ou vários fragmentos de pequeno tamanho?",Semidecidious forest,Brazil,1615,700,Agriculture,Agriculture,680,NA,NA,-23.233,-51.1105,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,0,1600,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1353,48,journalArticle,2003,Reis et al,"O que é melhor para manter a riqueza de espécies de morcegos (Mammalia, Chiroptera): um fragmento florestal grande ou vários fragmentos de pequeno tamanho?",Semidecidious forest,Brazil,1615,700,Agriculture,Agriculture,84.47,NA,NA,-23.233,-51.1105,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,0,1600,0,1,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
1354,48,journalArticle,2003,Reis et al,"O que é melhor para manter a riqueza de espécies de morcegos (Mammalia, Chiroptera): um fragmento florestal grande ou vários fragmentos de pequeno tamanho?",Semidecidious forest,Brazil,1615,700,Agriculture,Agriculture,10,NA,NA,-23.233,-51.1105,Phyllostomidae,Chiroderma villosum,cluttered space–gleaning frugivore,Canopy,40.35,6.37,NA,45.51,LC,23.81,Phytophagous,Frag,NA,AB,1,1600,0.000625,5,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
